row_id,data_year,building_id,property_name,reporting_status,address,zip_code,chicago_energy_rating,exempt_from_chicago_energy_rating,community_area,primary_property_type,gross_floor_area,year_built,number_of_buildings,energy_star_score,electricity_use,natural_gas_use,site_eui,source_eui,weather_normalized_site_eui,weather_normalized_source_eui,total_ghg_emissions,ghg_intensity,lat,lon,loc
2018-251325,2018,251325,Belden-Racine Hall,Submitted,2311 N. Racine,60614,3,FALSE,LINCOLN PARK,College/University,68245,2000,1,0,1430426.4,4394886,85.4,126.3,86.6,127.6,471.4,6.9,41.92390285,-87.65817716,"(41.92390285, -87.65817716)"
2018-255190,2018,255190,1241 N Milwaukee,Submitted,1241 N Milwaukee Avenue,60622,4,FALSE,WEST TOWN,Multifamily Housing,68825,2017,1,94,1997313.1,114974.4,30.7,83,30.7,83,338.4,4.9,41.90422,-87.67412,"(41.90422, -87.67412)"
2018-102705,2018,102705,65 E. Goethe Condominium Association,Submitted,65 E Goethe,60610,1,FALSE,NEAR NORTH SIDE,Multifamily Housing,126330,2001,1,1,9123623.2,12131885.9,168.3,303.1,165.8,298.4,2162.2,17.1,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018-255948,2018,255948,Spoke,Submitted,728-738 North Morgan Street,60642,3.5,FALSE,WEST TOWN,Multifamily Housing,347449,2017,2,75,11791305.6,10620937.4,64.5,127.1,63.6,124.5,2525.8,7.3,41.89598,-87.66056,"(41.89598, -87.66056)"
2018-158158,2018,158158,Travelodge by Wyndham Downtown Chicago,Not Submitted,61 67 E HARRISON ST,60605,0,FALSE,LOOP,Multifamily Housing,132718,0,1,0,0,0,0,0,0,0,0,0,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2018-251231,2018,251231,The Scott Residences,Submitted,211 W Scott,60610,2,FALSE,NEAR NORTH SIDE,Multifamily Housing,72639,2014,1,17,3887704.5,2629330,89.7,187.9,88.7,184.2,786.4,10.8,41.90492512,-87.63490115,"(41.90492512, -87.63490115)"
2018-157208,2018,157208,400 South Jefferson,Submitted,400 South Jefferson Street,60607,4,FALSE,NEAR WEST SIDE,Office,275487,1946,1,83,8024235.8,6787222.1,53.8,107.4,53.7,106.4,1695.4,6.2,41.87626348,-87.64310358,"(41.87626348, -87.64310358)"
2018-103651,2018,103651,425 South Financial,Submitted,425 South Financial Place (440 South LaSalle),60605,2.5,FALSE,LOOP,Office,1157744,1984,1,60,88821900.5,1189749.6,77.7,215.9,76.9,213.5,14840,12.8,41.87595944,-87.63219354,"(41.87595944, -87.63219354)"
2018-245071,2018,245071,Lake Shore Condominium Assn.,Submitted,1440 N. Lake Shore Dr.,60610,2.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,376600,1961,1,53,7590157.8,26164886.1,89.6,129.4,90.2,128.8,2652.5,7,41.90899977,-87.62663916,"(41.90899977, -87.62663916)"
2018-252091,2018,252091,1301 East 47th Street,Submitted,1301 East 47th Street,60653,3,FALSE,KENWOOD,Other - Recreation,92000,1999,1,0,2790609.6,7773598.7,114.8,173.7,114.8,173.7,877.2,9.5,41.80917058,-87.59395543,"(41.80917058, -87.59395543)"
2018-159100,2018,159100,1111 N. Dearborn Apartments,Submitted,1111 N. Dearborn,60610,2.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,330974,1986,1,52,6990526.1,23143175.4,91,132.6,91.3,131.3,2392.2,7.2,41.90216178,-87.62945783,"(41.90216178, -87.62945783)"
2018-172786,2018,172786,The Woodlands of Bronzeville Condominium Association,Not Submitted,619 645 E WOODLAND PARK,60616,0,FALSE,DOUGLAS,Laboratory,101941,0,1,0,0,0,0,0,0,0,0,0,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018-160369,2018,160369,2019 - 6040 S Harper,Submitted,6040 S. Harper Ave,60637,4,FALSE,WOODLAWN,Multifamily Housing,132000,1975,1,100,2589311.2,0,19.6,54.9,19.5,54.7,430.8,3.3,41.78519808,-87.58857898,"(41.78519808, -87.58857898)"
2018-175296,2018,175296,5623 W WASHINGTON BLVD,Not Submitted,5623 W WASHINGTON BLVD,60644,0,FALSE,AUSTIN,Multifamily Housing,56030,0,1,0,0,0,0,0,0,0,0,0,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2018-102452,2018,102452,Regenstein Library,Submitted,1100 East 57th Street,60637,2,FALSE,HYDE PARK,Library,604950,1971,1,0,22444183.8,0,134.5,214.4,134.6,214.5,7457,12.3,41.79221307,-87.59994981,"(41.79221307, -87.59994981)"
2018-251499,2018,251499,Jahn World L-CPS,Submitted,3149 N Wolcott Ave,60657,3.5,FALSE,NORTH CENTER,K-12 School,83029,1908,1,71,1351929.6,3922605,63.5,95.2,61.3,92.9,433.3,5.2,41.93918165,-87.67522067,"(41.93918165, -87.67522067)"
2018-251572,2018,251572,Barton Eleme-CPS,Submitted,7650 S Wolcott Ave,60620,1,FALSE,AUBURN GRESHAM,K-12 School,82203,1928,1,6,4329671,5413637.6,118.5,216.6,114.4,210.8,1007.8,12.3,41.75450541,-87.67138593,"(41.75450541, -87.67138593)"
2018-251783,2018,251783,Parish_OurLadyofVictory,Submitted,5212 W. Agatite Ave.,60630,4,FALSE,PORTAGE PARK,Other,120233,1927,5,0,383639.1,5808040,51.5,59.7,52.6,60.7,372.3,3.1,41.96182789,-87.75824707,"(41.96182789, -87.75824707)"
2018-160242,2018,160242,Chatham Park Village Cooperative,Not Submitted,737 E 83rd Pl,60619,0,FALSE,CHATHAM,Other,461300,0,1,0,0,0,0,0,0,0,0,0,41.743539,-87.60603,"(41.743539, -87.60603)"
2018-233452,2018,233452,Dearborn Elm Condominium Association,Submitted,1155 N Dearborn,60610,2,FALSE,NEAR NORTH SIDE,Multifamily Housing,111011,2002,1,27,3870351,7596401.9,103.3,169.5,103.1,169.3,1047.4,9.4,41.9034538,-87.62967614,"(41.9034538, -87.62967614)"
2018-133059,2018,133059,Plaisance Apartments,Submitted,6104 S. Woodlawn Ave,60637,3,FALSE,WOODLAWN,Multifamily Housing,57000,1920,1,67,1142194.3,4599660.8,100.7,140.8,99.7,138.1,434.3,7.6,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2018-242635,2018,242635,R&D 659 CA,Submitted,659 W. Randolph Street,60661,1,FALSE,NEAR WEST SIDE,Multifamily Housing,241800,2009,1,30,8406495.8,15939936.1,100.7,166.6,101.6,167.2,2245.2,9.3,41.88401509,-87.64470335,"(41.88401509, -87.64470335)"
2018-251417,2018,251417,Chalmers-CPS,Submitted,2745 W Roosevelt Rd,60608,1,FALSE,NORTH LAWNDALE,K-12 School,68184,1963,1,6,3286865.9,4206929.6,109.9,199.8,110.4,200.3,770.3,11.3,41.86604466,-87.69546821,"(41.86604466, -87.69546821)"
2018-157971,2018,157971,(IL558) - Michigan Avenue Lofts,Submitted,910 S. Michigan Ave.,60605,3.5,FALSE,LOOP,Multifamily Housing,604881,1911,1,73,11565970.3,25100682.3,60.6,97.1,58.8,94.3,3257.4,5.4,41.87031383,-87.62481784,"(41.87031383, -87.62481784)"
2018-254157,2018,254157,5114 N Christiana Ave.,Submitted,5114 N Christiana Ave.,60625,4,FALSE,North Park,College/University,73000,2000,1,0,3803274.5,1831900.1,77.2,172.2,77.8,172.9,730,10,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2018-103621,2018,103621,Chicago River North Residence Inn & Spri,Submitted,410 North Dearborn St.,60610,3,FALSE,NEAR NORTH SIDE,Hotel,369707,2000,1,36,13780573.3,21265700.4,94.8,164.8,95,164.8,3422.1,9.3,41.88948997,-87.62960735,"(41.88948997, -87.62960735)"
2018-109573,2018,109573,Casa Bonita Condominium Association,Submitted,7340-7352 N. Ridge Blvd.,60645,1.5,FALSE,WEST RIDGE,Multifamily Housing,110000,1920,1,32,3151947.6,3923178.8,64.3,117.7,64.3,117.7,732.8,6.7,42.00880199,-87.69502812,"(42.00880199, -87.69502812)"
2018-255026,2018,255026,3200 N Clark,Submitted,3218 N Clark Street,60657,1,FALSE,Lake View,Multifamily Housing,150085,2016,1,18,6176177.2,9036801.7,101.4,178.4,102.4,179.6,1507.5,10,41.94044194,-87.65115723,"(41.94044194, -87.65115723)"
2018-251996,2018,251996,Prairie Pointe at Central Station Condominiums,Submitted,1600 S. Prairie Ave.,60616,4,FALSE,NEAR SOUTH SIDE,Multifamily Housing,358000,2006,1,100,5609580.5,0,15.7,43.9,15.6,43.7,933.2,2.6,41.85994896,-87.62127871,"(41.85994896, -87.62127871)"
2019-158061,2019,158061,Edgewater Medical Center (vacant),Not Submitted,5700 N ASHLAND AVE,0,0,FALSE,EDGEWATER,Multifamily Housing,0,0,1,0,0,0,0,0,0,0,0,0,41.98552836,-87.67026391,"(41.98552836, -87.67026391)"
2018-101396,2018,101396,2019 - 4640 N Sheridan,Submitted,4640 N. Sheridan,60608,4,FALSE,UPTOWN,Multifamily Housing,216000,1974,1,100,1645298.5,0,7.6,21.3,7.6,21.3,273.7,1.3,41.96652528,-87.65508031,"(41.96652528, -87.65508031)"
2018-250127,2018,250127,Bernard Mitchell Hospital,Submitted,5815 S. Maryland Av.,60637,1,FALSE,HYDE PARK,Hospital (General Medical & Surgical),430772,1983,1,22,47656359.4,0,227.1,449.9,228.4,451.5,11259.6,26.1,41.789224,-87.604896,"(41.789224, -87.604896)"
2018-250018,2018,250018,Douglas Park,Not Submitted,1401 S Sacramento Dr,60623,0,FALSE,NORTH LAWNDALE,Medical Office,69619,0,1,0,0,0,0,0,0,0,0,0,41.8623929,-87.69974253,"(41.8623929, -87.69974253)"
2018-251871,2018,251871,South Shore-CPS,Submitted,1955 E 75TH ST,60649,4,FALSE,SOUTH SHORE,K-12 School,213710,2010,1,84,7440797.5,0,34.8,97.5,34.7,97.3,1237.9,5.8,41.75883,-87.577162,"(41.75883, -87.577162)"
2018-157602,2018,157602,Prairie House at Central Station,Submitted,1515 S. Prairie Ave,60605,1.5,FALSE,NEAR SOUTH SIDE,Multifamily Housing,273040,2001,1,40,10415693,13837205.5,88.8,160,86.9,155.7,2467.8,9,41.86170088,-87.6202348,"(41.86170088, -87.6202348)"
2018-251626,2018,251626,Albany Park-CPS,Submitted,4929 N Sawyer Ave,60625,1.5,FALSE,ALBANY PARK,K-12 School,104203,2006,1,32,4049259.2,3672175.3,74.1,145.8,72.9,143.1,868.7,8.3,41.97110197,-87.70939495,"(41.97110197, -87.70939495)"
2018-105315,2018,105315,468 West Melrose Street,Submitted,468 W Melrose St,60657,4,FALSE,LAKE VIEW,Multifamily Housing,55460,1961,1,97,802758.3,2494487.8,59.5,87.8,0,0,266,4.8,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018-157458,2018,157458,Midwest Apartments,Submitted,6 N Hamlin,60624,3.5,FALSE,WEST GARFIELD PARK,Multifamily Housing,232380,1920,1,75,4763674,13542970.2,78.8,118.6,79.1,118.9,1511.8,6.5,41.88113842,-87.7210443,"(41.88113842, -87.7210443)"
2018-146962,2018,146962,1440 S WABASH AVE,Not Submitted,1440 S WABASH AVE,60605,0,FALSE,NEAR SOUTH SIDE,Office,62057,0,1,0,0,0,0,0,0,0,0,0,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2018-243929,2018,243929,The ParkShore Condominium (243929),Submitted,195 North Harbor Drive,60601,2,FALSE,LOOP,Multifamily Housing,791877,1991,1,43,30179221.9,28399998.3,74,144.4,73,141.6,6529.2,8.2,41.88566808,-87.61471363,"(41.88566808, -87.61471363)"
2018-101766,2018,101766,181 West Madison,Submitted,181 W Madison Street,60602,4,FALSE,LOOP,Office,1082248,1990,1,56,73423476.3,0,67.9,190,0,0,12218,11.3,41.88158551,-87.63338486,"(41.88158551, -87.63338486)"
2018-200849,2018,200849,Sheridan Surf LLC,Submitted,2850 N Sheridan Rd,60657,3,FALSE,LAKE VIEW,Multifamily Housing,188910,1929,1,62,3928157.1,12709369.6,88.1,128.9,87,127.8,1328.6,7,41.93394444,-87.63964018,"(41.93394444, -87.63964018)"
2018-159982,2018,159982,Mahalia Jackson Apartments,Submitted,9141-77 S. SOUTH CHICAGO,60617,1,FALSE,SOUTH CHICAGO,Multifamily Housing,91180,1974,2,7,3830850.3,16670702.4,224.8,309.6,230.2,315.2,1522.8,16.7,41.72901449,-87.55425891,"(41.72901449, -87.55425891)"
2018-251794,2018,251794,Parish_MissionofOurLadyoftheAngels,Submitted,3808 W Iowa Street,60651,4,FALSE,HUMBOLDT PARK,Other,110959,1950,4,0,408316.4,4602430.6,45.2,53.9,45.5,54.2,312.4,2.8,41.89754415,-87.7221429,"(41.89754415, -87.7221429)"
2018-175495,2018,175495,House of Blues Chicago,Submitted,329 N. Dearborn St.,60654,2,FALSE,NEAR NORTH SIDE,Performing Arts,54600,1996,1,0,7216076.3,4463290.9,213.9,455.9,213.9,455.9,1437.6,26.3,41.88833261,-87.62950362,"(41.88833261, -87.62950362)"
2018-109238,2018,109238,The Park Condominium,Submitted,4572 N Milwaukee Ave,60630,4,FALSE,PORTAGE PARK,Multifamily Housing,52200,1972,1,87,580200.4,3955127.4,86.9,110.7,89.5,112.6,306.6,5.9,41.97200414,-87.75756578,"(41.97200414, -87.75756578)"
2018-251759,2018,251759,Swift Specia-CPS,Submitted,5900 N WINTHROP AVE,60660,1.5,FALSE,EDGEWATER,K-12 School,109399,1997,1,34,3670203.1,6639000.9,94.2,157.7,93.2,156.6,963.2,8.8,41.9892048,-87.65861709,"(41.9892048, -87.65861709)"
2018-251604,2018,251604,Revere Eleme-CPS,Submitted,1010 E 72ND ST,60619,1,FALSE,GREATER GRAND CROSSING,K-12 School,80820,1903,1,15,2055699.6,7808399,122.1,172.7,117.5,168,756.7,9.4,41.76457079,-87.60030731,"(41.76457079, -87.60030731)"
2018-174182,2018,174182,Lewis Towers-ID# 174182,Submitted,820 N Michigan Ave,60611,4,FALSE,NEAR NORTH SIDE,Office,216081,1980,1,79,7711502.1,2802709.7,48.7,113.5,47.7,110.8,1431.8,6.6,41.897462,-87.624885,"(41.897462, -87.624885)"
2018-142211,2018,142211,642 W. Addison Apartments,Submitted,630-644 W. Addison St.,60642,1.5,FALSE,LAKE VIEW,Multifamily Housing,50736,1925,1,39,733614.1,4380301.6,100.8,131.1,98.7,128.9,354.7,7,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2018-157161,2018,157161,909 W. Washington Condominium Association,Submitted,909 W. Washington St.,60607,4,FALSE,NEAR WEST SIDE,Multifamily Housing,214000,2004,1,82,4288205,8231495.4,58.5,96.5,56.3,93,1150.6,5.4,41.88284087,-87.65031178,"(41.88284087, -87.65031178)"
2018-251233,2018,251233,Clybourn,Submitted,2601 N. Clybourn Street,60614,3.5,FALSE,LINCOLN PARK,Retail Store,144180,1996,1,79,5755218.3,1426039.9,49.8,122.2,49.5,121.7,1033.2,7.2,41.93117753,-87.67426011,"(41.93117753, -87.67426011)"
2018-174126,2018,174126,Pete's 118th,Submitted,3454 3620 E. 118th Street,60617,1,FALSE,HEGEWISCH,Supermarket/Grocery Store,54000,1980,1,19,10207789.6,6172699.8,303.3,649.3,305.8,650.5,2026.1,37.5,41.68095,-87.535552,"(41.68095, -87.535552)"
2018-251749,2018,251749,Webster-CPS,Submitted,4055 W ARTHINGTON ST,60624,1,FALSE,WEST GARFIELD PARK,K-12 School,60295,1962,1,19,1301764,5568186,113.9,157.4,108.9,152.2,512.3,8.5,41.86972139,-87.72684225,"(41.86972139, -87.72684225)"
2018-206858,2018,206858,3240 North Lake Shore Drive,Submitted,3240 North Lake Shore Drive,60657,4,FALSE,LAKE VIEW,Multifamily Housing,254911,1928,1,98,3038847,15195162.6,71.5,96,70,94.4,1312.6,5.1,41.9413697,-87.63997004,"(41.9413697, -87.63997004)"
2018-254342,2018,254342,3110 N Sheridan Condominiums,Not Submitted,3110 N. Sheridan,60657,0,FALSE,Lake View,Multifamily Housing,120000,1964,1,18,7144100.2,0,61.2,168.5,0,0,1199.2,10,41.9391704,-87.64565,"(41.9391704, -87.64565)"
2018-175484,2018,175484,935 W. Chestnut,Not Submitted,935 W. Chestnut,60642,0,FALSE,WEST TOWN,Office,72000,1889,1,0,0,0,0,0,0,0,0,0,41.89842276,-87.6515682,"(41.89842276, -87.6515682)"
2019-119799,2019,119799,Lowes Home Improvement,Not Submitted,7971 S CICERO AVE,0,0,FALSE,ASHBURN,Multifamily Housing,0,0,1,0,0,0,0,0,0,0,0,0,41.74665058,-87.73987193,"(41.74665058, -87.73987193)"
2018-115942,2018,115942,Britton Budd,Submitted,501 W Surf St,60657,4,FALSE,LAKE VIEW,Multifamily Housing,267400,2009,1,86,5329639.5,6860069.1,45.6,82.7,44.4,80.6,1251,4.7,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018-159528,2018,159528,(ILCH353) - Echelon,Submitted,353 N. Des Plaines Ave.,60661,4,FALSE,NEAR WEST SIDE,Multifamily Housing,333262,2008,1,71,7190755.9,18466600.5,77,118.6,74.7,115.5,2177.1,6.5,41.88838308,-87.64399483,"(41.88838308, -87.64399483)"
2018-173622,2018,173622,444 W Jackson,Submitted,444 W Jackson,60606,1,FALSE,NEAR WEST SIDE,Fitness Center/Health Club/Gym,71235,1974,1,0,7342886.7,10271873,247.3,440,247.4,437.6,1767.2,24.8,41.87808768,-87.63895016,"(41.87808768, -87.63895016)"
2018-156868,2018,156868,21 W Goethe,Submitted,21 W. Goethe Street,60610,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,250000,1970,1,97,3969063.6,9180300.3,52.6,83,52.6,82.2,1147.9,4.6,41.90530524,-87.62979327,"(41.90530524, -87.62979327)"
2018-161305,2018,161305,Ninos Heroes-CPS,Submitted,8344 S Commercial Ave,60617,1,FALSE,SOUTH CHICAGO,K-12 School,73518,1981,1,12,3368929.6,3651313,95.5,180.5,97.8,181.7,754.4,10.3,41.7441688,-87.55304379,"(41.7441688, -87.55304379)"
2018-105454,2018,105454,530 W ARLINGTON PL,Not Submitted,530 W ARLINGTON PL,60614,0,FALSE,LINCOLN PARK,K-12 School,68136,0,1,0,0,0,0,0,0,0,0,0,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2018-160954,2018,160954,Armour,Submitted,5824 S. Ellis Avenue,60637,2,FALSE,HYDE PARK,Laboratory,64814,1963,1,0,11304877.2,0,427.5,792.9,427.2,790.1,2970,45.8,41.787764,-87.602285,"(41.787764, -87.602285)"
2019-251869,2019,251869,Albany Square,Not Submitted,4445 N PULASKI RD,0,0,FALSE,LOOP,Office,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(41.88129971, -87.6311826)"
2018-164922,2018,164922,Thorek Memorial Hospital,Submitted,850 W. Irving Park Rd,60613,4,FALSE,UPTOWN,Hospital (General Medical & Surgical),205000,1981,2,98,15376730.7,17432821.9,160,299.3,159.1,296.4,3484.1,17,41.954528,-87.653102,"(41.954528, -87.653102)"
2018-133159,2018,133159,Lurie Children's Lincoln Park Outpatient Center - Deming,Submitted,467 W. Deming Place,60614,2,FALSE,LINCOLN PARK,Mixed Use Property,62925,1972,1,0,9820241,9337039.8,304.4,592.8,305.2,592.8,2129.7,33.8,41.92884376,-87.64165184,"(41.92884376, -87.64165184)"
2018-101776,2018,101776,Hyatt Regency Chicago,Submitted,151 East Wacker Drive,60601,4,FALSE,LOOP,Hotel,2022785,1974,1,74,79275397.5,115646570.5,96.4,169.8,97.1,170.4,19331.1,9.6,41.88770297,-87.62267404,"(41.88770297, -87.62267404)"
2018-101708,2018,101708,233 North Michigan Avenue,Submitted,233 North Michigan Avenue,60601,4,FALSE,LOOP,Office,1155516,1972,1,52,49198992.8,46951113.5,83.2,161.9,83.1,161.7,10678.7,9.2,41.8869574,-87.62305507,"(41.8869574, -87.62305507)"
2018-105044,2018,105044,Farwell LLC.,Submitted,2020 W. Farwell ave,60645,2.5,FALSE,WEST RIDGE,Multifamily Housing,59070,1958,1,56,314040.5,5436100.6,97.3,111.5,98.7,113,341,5.8,42.00880199,-87.69502812,"(42.00880199, -87.69502812)"
2018-254065,2018,254065,1345 S. Wabash Condominium Association,Submitted,1345 S. Wabash Ave.,60605,4,FALSE,Near South Side,Multifamily Housing,175500,2015,1,84,3048052.2,8298595.7,64.7,98.3,64.8,98.4,947.9,5.4,41.8684207,-87.62414,"(41.8684207, -87.62414)"
2018-250099,2018,250099,Long Life Apartments,Submitted,344 W 28TH PL,60616,2,FALSE,ARMOUR SQUARE,Multifamily Housing,95888,1964,1,43,1708245.1,8634704.7,107.9,144.4,105.5,141.9,742.8,7.7,41.84332056,-87.63599976,"(41.84332056, -87.63599976)"
2018-250032,2018,250032,California Park /  McFetridge,Submitted,3843 North California,60618,2,FALSE,IRVING PARK,Other - Recreation,107884,1970,1,0,6706443,8706367.2,142.9,258.8,141.2,257,1578.1,14.6,41.951063,-87.698166,"(41.951063, -87.698166)"
2018-112699,2018,112699,Sheridan Lakeside Condo Association (6249-59 N. Sheridan Rd.),Submitted,6259 N. Sheridan,60654,4,FALSE,EDGEWATER,Multifamily Housing,70000,1923,1,91,1535150.9,1532844,43.8,84.4,43,81.8,336.8,4.8,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018-254360,2018,254360,Lycee Francais de Chicago,Submitted,1929 W. Wilson Ave.,60640,3.5,FALSE,Lincoln Square,K-12 School,86434,2015,1,51,3528086.5,5205923.7,101,177.5,100,176.1,863.5,10,41.9695155,-87.65621108,"(41.9695155, -87.65621108)"
2018-103645,2018,103645,203 North LaSalle,Submitted,203 N LaSalle Street,60601,4,FALSE,LOOP,Office,760086,1985,1,62,40711028.6,805701,54.6,151.1,54.1,149.7,6815.6,9,41.88606221,-87.63169041,"(41.88606221, -87.63169041)"
2018-104430,2018,104430,Edgewater Flats Condominium,Submitted,1215-25 W Granville,60660,2.5,FALSE,EDGEWATER,Multifamily Housing,51840,1920,2,58,462534.1,3921064.3,84.6,104.4,87.2,106.4,285.2,5.5,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018-241405,2018,241405,Kinzie Park Tower Condominium Association,Submitted,501 N. Clinton St.,60654,4,FALSE,WEST TOWN,Multifamily Housing,292095,1999,1,92,1979331.9,21983467.7,82,98,82.5,98,1496.9,5.1,41.89102115,-87.64219094,"(41.89102115, -87.64219094)"
2018-111724,2018,111724,Clybourn Lofts Condominium Association,Submitted,1872 N Clybourn Ave,60642,3.5,FALSE,LINCOLN PARK,Multifamily Housing,118326,1983,1,80,2932818.7,3514254.9,54.5,100.6,54,98.5,674.6,5.7,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2018-172565,2018,172565,Vesta Lofts,Submitted,125 E. 21st Street,60616,1,FALSE,NEAR SOUTH SIDE,Multifamily Housing,65000,1913,1,21,1359763.9,4638136,92.3,133.5,91.6,132,472.6,7.3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018-254053,2018,254053,The Churchill Condominium Association,Submitted,1255 N State Parkway,60610,3.5,FALSE,Near North Side,Multifamily Housing,110000,1923,1,53,2066054.7,5925252.9,72.6,109.1,72.2,107.5,658.4,6,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2018-147855,2018,147855,170 W Polk,Submitted,170 West Polk Street,60605,4,FALSE,LOOP,Multifamily Housing,198033,2007,1,90,3644019.4,7396126.1,55.7,90.7,55.5,90.1,999.1,5,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2018-174321,2018,174321,The Shelby - Village Green,Submitted,2300 S Michigan Avenue,60616,1,FALSE,NEAR SOUTH SIDE,Multifamily Housing,111873,2013,1,17,3889355.9,7611105.2,102.8,168.8,103.9,169.9,1051.3,9.4,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018-254389,2018,254389,Freedom Center,Submitted,825 N. Christiana,60651,3.5,FALSE,Humboldt Park,Residence Hall/Dormitory,184000,2015,1,53,8582425.4,10621358.3,104.4,191.2,104.2,188.9,1992,10.8,41.90454715,-87.71254794,"(41.90454715, -87.71254794)"
2018-121355,2018,121355,MERCEDES BENZ OF CHICAGO,Submitted,1520 W NORTH AVE,60642,1,FALSE,WEST TOWN,Automobile Dealership,50000,2010,1,0,6814528.3,120965.4,148.8,412,148.8,412,1140.1,24.5,41.91068845,-87.66598208,"(41.91068845, -87.66598208)"
2018-160455,2018,160455,Infinite Chicago,Submitted,28 E Jackson Blvd,60604,3,FALSE,LOOP,Multifamily Housing,215000,1911,2,69,6378068.7,9247512.3,72.7,128.2,73.1,128.9,1552.3,7.2,41.878258,-87.626777,"(41.878258, -87.626777)"
2018-252312,2018,252312,TRC Senior Village1,Submitted,346 East 53rd Street,60615,4,FALSE,WASHINGTON PARK,Senior Care Community,68912,2010,1,87,1322773.7,3694580.2,72.8,110,72.4,108.3,416.3,6,41.79844701,-87.61785394,"(41.79844701, -87.61785394)"
2018-251247,2018,251247,520 W Huron,Submitted,520 W. Huron Street,60654,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,280800,1900,2,99,4682949.5,6377103.1,39.4,70.5,38,68.3,1117.8,4,41.89494211,-87.6420968,"(41.89494211, -87.6420968)"
2018-159902,2018,159902,Montgomery Place,Not Submitted,5550 S Shore Dr,60637,0,FALSE,HYDE PARK,Multifamily Housing,225000,1991,1,0,0,0,0,0,0,0,0,0,41.7937214,-87.58110439,"(41.7937214, -87.58110439)"
2018-126258,2018,126258,Belmont and Central,Not Submitted,5630 W. Belmont,60634,0,FALSE,PORTAGE PARK,Supermarket/Grocery Store,93857,1949,1,90,7135345,5651909.3,136.2,276.1,135.4,274.6,1487.3,15.8,41.93891623,-87.7680804,"(41.93891623, -87.7680804)"
2018-113726,2018,113726,227-237 E Delaware Place,Submitted,227-237 E. Delaware Place,60611,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,197400,1929,1,89,2328642.2,12019077,72.7,97,73.2,96.7,1025.8,5.2,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
